Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Month_Year,Profit Margin,Profit Flag,Sale Bend
8283,US-2026-151981,8/6/2026,8/12/2026,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0,247.49,Aug,2026,26-Aug,30.00%,Profitable,High
8286,US-2026-156776,8/7/2026,8/11/2026,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.47,Aug,2026,26-Aug,28.00%,Profitable,High
8300,US-2026-156776,8/7/2026,8/11/2026,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.24,Aug,2026,26-Aug,6.30%,Profitable,High
8307,US-2026-143063,8/10/2026,8/15/2026,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,9,0,378.17,Aug,2026,26-Aug,26.00%,Profitable,High
8314,US-2026-118941,8/12/2026,8/12/2026,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.78,Aug,2026,26-Aug,21.00%,Profitable,High
8316,US-2026-158169,8/12/2026,8/15/2026,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.02,Aug,2026,26-Aug,28.00%,Profitable,High
8332,US-2026-128363,8/13/2026,8/18/2026,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.58,6,0.7,-1237.85,Aug,2026,26-Aug,-76.70%,Loss,High
8344,US-2026-117723,8/15/2026,8/18/2026,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.63,6,0.2,-337.81,Aug,2026,26-Aug,-18.80%,Loss,High
8348,US-2026-118892,8/17/2026,8/22/2026,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.17,9,0.3,-630.88,Aug,2026,26-Aug,-14.30%,Loss,High
8351,US-2026-166093,8/17/2026,8/24/2026,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.76,Aug,2026,26-Aug,26.00%,Profitable,High
8356,US-2026-111423,8/17/2026,8/19/2026,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37,Aug,2026,26-Aug,33.80%,Profitable,High
8360,US-2026-166093,8/17/2026,8/24/2026,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.55,Aug,2026,26-Aug,26.00%,Profitable,High
8372,US-2026-119809,8/18/2026,8/25/2026,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.53,9,0.2,942.82,Aug,2026,26-Aug,33.80%,Profitable,High
8376,US-2026-119809,8/18/2026,8/25/2026,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0,290.01,Aug,2026,26-Aug,29.00%,Profitable,High
8377,US-2026-121027,8/18/2026,8/22/2026,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.32,Aug,2026,26-Aug,44.00%,Profitable,High
8378,US-2026-121027,8/18/2026,8/22/2026,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.42,Aug,2026,26-Aug,15.00%,Profitable,High
8394,US-2026-155705,8/21/2026,8/23/2026,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.26,Aug,2026,26-Aug,26.00%,Profitable,High
8400,US-2026-109253,8/21/2026,8/22/2026,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73,3,0.2,28.44,Aug,2026,26-Aug,5.00%,Profitable,High
8404,US-2026-102183,8/21/2026,8/28/2026,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.55,6,0.2,1453.12,Aug,2026,26-Aug,33.80%,Profitable,High
8412,US-2026-121489,8/21/2026,8/25/2026,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.35,Aug,2026,26-Aug,6.00%,Profitable,High
8423,US-2026-129021,8/23/2026,8/26/2026,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.9,13,0.2,327.59,Aug,2026,26-Aug,7.50%,Profitable,High
8424,US-2026-139717,8/24/2026,8/26/2026,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.27,8,0.2,64.63,Aug,2026,26-Aug,10.00%,Profitable,High
8439,US-2026-134481,8/27/2026,9/1/2026,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.42,7,0.3,-297.68,Aug,2026,26-Aug,-20.00%,Loss,High
8443,US-2026-161956,8/27/2026,8/29/2026,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,294.55,Aug,2026,26-Aug,35.00%,Profitable,High
8452,US-2026-130036,8/27/2026,8/27/2026,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.89,14,0.2,209.98,Aug,2026,26-Aug,18.80%,Profitable,High
8453,US-2026-161956,8/27/2026,8/29/2026,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.98,2,0.2,329.99,Aug,2026,26-Aug,37.50%,Profitable,High
8455,US-2026-126067,8/28/2026,9/3/2026,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0,250.31,Aug,2026,26-Aug,22.00%,Profitable,High
8468,US-2026-154074,8/31/2026,9/2/2026,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.57,2,0.2,7.12,Aug,2026,26-Aug,1.20%,Profitable,High
8469,US-2026-133004,8/31/2026,9/5/2026,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0,166.07,Aug,2026,26-Aug,26.00%,Profitable,High
8477,US-2026-117198,8/31/2026,9/5/2026,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.77,Aug,2026,26-Aug,33.00%,Profitable,High
8478,US-2026-107321,8/31/2026,9/4/2026,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4,0.2,77.56,Aug,2026,26-Aug,11.30%,Profitable,High
8479,US-2026-145653,9/1/2026,9/1/2026,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0,134.53,Sep,2026,26-Sep,27.00%,Profitable,Medium
8487,US-2026-157987,9/2/2026,9/6/2026,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.74,Sep,2026,26-Sep,16.70%,Profitable,High
8490,US-2026-169327,9/2/2026,9/4/2026,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,0,132.99,Sep,2026,26-Sep,26.00%,Profitable,High
8501,US-2026-146983,9/2/2026,9/6/2026,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.41,Sep,2026,26-Sep,48.00%,Profitable,High
8518,US-2026-137596,9/2/2026,9/7/2026,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.38,Sep,2026,26-Sep,43.00%,Profitable,High
8519,US-2026-137596,9/2/2026,9/7/2026,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.95,Sep,2026,26-Sep,27.00%,Profitable,High
8535,US-2026-140326,9/4/2026,9/6/2026,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.17,9,0.3,-117.88,Sep,2026,26-Sep,-14.30%,Loss,High
8537,US-2026-102750,9/4/2026,9/8/2026,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.35,3,0.2,-99.18,Sep,2026,26-Sep,-7.50%,Loss,High
8538,US-2026-116680,9/4/2026,9/6/2026,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.27,8,0.2,92.39,Sep,2026,26-Sep,6.30%,Profitable,High
8577,US-2026-103877,9/7/2026,9/14/2026,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.41,Sep,2026,26-Sep,48.00%,Profitable,High
8593,US-2026-124968,9/8/2026,9/13/2026,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.63,7,0.5,-566.56,Sep,2026,26-Sep,-74.00%,Loss,High
8626,US-2026-147361,9/9/2026,9/15/2026,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,0,12.58,Sep,2026,26-Sep,2.00%,Profitable,High
8633,US-2026-118087,9/9/2026,9/13/2026,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.96,7,0.4,-386.39,Sep,2026,26-Sep,-20.00%,Loss,High
8639,US-2026-152093,9/10/2026,9/15/2026,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.59,3,0.8,-1143.89,Sep,2026,26-Sep,-150.00%,Loss,High
8653,US-2026-149559,9/11/2026,9/12/2026,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.27,8,0.2,256.78,Sep,2026,26-Sep,12.50%,Profitable,High
8657,US-2026-160836,9/11/2026,9/16/2026,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85,Sep,2026,26-Sep,-12.90%,Loss,High
8662,US-2026-142188,9/11/2026,9/11/2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,5,0.2,459.99,Sep,2026,26-Sep,31.30%,Profitable,High
8684,US-2026-152975,9/14/2026,9/16/2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.55,Sep,2026,26-Sep,-1.10%,Loss,High
8686,US-2026-115882,9/14/2026,9/17/2026,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.78,4,0.2,94.28,Sep,2026,26-Sep,10.00%,Profitable,High
8697,US-2026-130302,9/14/2026,9/19/2026,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Springfield,Ohio,45503,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.94,7,0.2,190.39,Sep,2026,26-Sep,21.30%,Profitable,High
8700,US-2026-152975,9/14/2026,9/16/2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0,323.96,Sep,2026,26-Sep,30.00%,Profitable,High
8701,US-2026-121888,9/15/2026,9/17/2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0,203.56,Sep,2026,26-Sep,26.00%,Profitable,High
8704,US-2026-124205,9/15/2026,9/19/2026,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0,143.63,Sep,2026,26-Sep,28.00%,Profitable,High
8706,US-2026-116652,9/15/2026,9/19/2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0,105.98,Sep,2026,26-Sep,20.00%,Profitable,High
8716,US-2026-163300,9/15/2026,9/21/2026,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.2,884.06,Sep,2026,26-Sep,37.50%,Profitable,High
8729,US-2026-136448,9/16/2026,9/18/2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.7,-412.62,Sep,2026,26-Sep,-76.70%,Loss,High
8740,US-2026-112515,9/17/2026,9/21/2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.58,Sep,2026,26-Sep,6.00%,Profitable,High
8741,US-2026-157931,9/17/2026,9/22/2026,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,188.22,Sep,2026,26-Sep,26.00%,Profitable,High
8756,US-2026-105669,9/17/2026,9/22/2026,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.49,Sep,2026,26-Sep,6.30%,Profitable,High
8792,US-2026-100111,9/20/2026,9/26/2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.74,Sep,2026,26-Sep,16.70%,Profitable,High
8795,US-2026-100111,9/20/2026,9/26/2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.1,609.72,Sep,2026,26-Sep,21.10%,Profitable,High
8805,US-2026-100111,9/20/2026,9/26/2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.91,Sep,2026,26-Sep,27.00%,Profitable,High
8821,US-2026-161053,9/22/2026,9/23/2026,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0,318.3,Sep,2026,26-Sep,46.00%,Profitable,High
8830,US-2026-158379,9/22/2026,9/26/2026,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.74,7,0.2,-1049.34,Sep,2026,26-Sep,-22.50%,Loss,High
8831,US-2026-162789,9/22/2026,9/24/2026,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36,Sep,2026,26-Sep,16.00%,Profitable,High
8839,US-2026-121853,9/23/2026,9/29/2026,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.82,2,0.2,59.48,Sep,2026,26-Sep,10.00%,Profitable,High
8858,US-2026-142034,9/24/2026,9/28/2026,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0,181.18,Sep,2026,26-Sep,30.00%,Profitable,High
8859,US-2026-148411,9/24/2026,9/26/2026,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.46,2,0.3,-14.87,Sep,2026,26-Sep,-2.90%,Loss,High
8873,US-2026-142034,9/24/2026,9/28/2026,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0,275.48,Sep,2026,26-Sep,42.00%,Profitable,High
8876,US-2026-122364,9/24/2026,9/29/2026,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.2,Sep,2026,26-Sep,35.00%,Profitable,High
8879,US-2026-122364,9/24/2026,9/29/2026,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,Sep,2026,26-Sep,8.80%,Profitable,High
8881,US-2026-121839,9/24/2026,9/28/2026,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.69,3,0.4,-253.43,Sep,2026,26-Sep,-21.70%,Loss,High
8902,US-2026-106145,9/26/2026,9/26/2026,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,0.2,314.27,Sep,2026,26-Sep,33.80%,Profitable,High
