Order ID,Order Date,Ship Date,Customer Name,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month-Year,Profit Margin,Profit Flag,Sale Band,Region
US-2026-121258,2/26/2026,3/3/2026,Dave Brooks,Consumer,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63,26-Feb,17.00%,Profitable,Low,West
US-2026-121706,2/26/2026,3/2/2026,Becky Martin,Consumer,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,99.9,26-Feb,28.00%,Profitable,Medium,West
US-2026-117212,2/26/2026,2/28/2026,Bradley Talbott,Home Office,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,22.12,26-Feb,27.00%,Profitable,Low,West
US-2026-117212,2/26/2026,2/28/2026,Bradley Talbott,Home Office,Office Supplies,Paper,Xerox 1924,23.12,4,11.33,26-Feb,49.00%,Profitable,Low,West
US-2026-117212,2/26/2026,2/28/2026,Bradley Talbott,Home Office,Office Supplies,Paper,Xerox 1908,223.92,4,109.72,26-Feb,49.00%,Profitable,Medium,West
US-2026-121258,2/26/2026,3/3/2026,Dave Brooks,Consumer,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4,13.32,26-Feb,45.00%,Profitable,Low,West
US-2026-121258,2/26/2026,3/3/2026,Dave Brooks,Consumer,Technology,Phones,Aastra 57i VoIP phone,258.58,2,19.39,26-Feb,7.50%,Profitable,Medium,West
US-2026-117212,2/26/2026,2/28/2026,Bradley Talbott,Home Office,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.54,8,66.72,26-Feb,7.50%,Profitable,High,West
US-2026-101959,2/28/2026,3/6/2026,Duane Benoit,Consumer,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,4.72,26-Feb,48.00%,Profitable,Low,East
US-2026-101959,2/28/2026,3/6/2026,Duane Benoit,Consumer,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,3.5,26-Feb,45.00%,Profitable,Low,East
US-2026-104885,3/2/2026,3/8/2026,Dorothy Badders,Corporate,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,101.65,26-Mar,23.00%,Profitable,Medium,East
US-2026-104885,3/2/2026,3/8/2026,Dorothy Badders,Corporate,Office Supplies,Art,Newell 34,59.52,3,15.48,26-Mar,26.00%,Profitable,Low,East
US-2026-152261,3/2/2026,3/6/2026,Joseph Airdo,Consumer,Office Supplies,Binders,GBC VeloBind Cover Sets,18.53,4,-12.35,26-Mar,-66.70%,Loss,Low,East
US-2026-146024,3/2/2026,3/8/2026,Stewart Carmichael,Corporate,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.22,7,-20.17,26-Mar,-165.00%,Loss,Low,Central
US-2026-124114,3/2/2026,3/2/2026,Roland Schwarz,Corporate,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.56,1,-0.95,26-Mar,-170.00%,Loss,Low,Central
US-2026-155712,3/2/2026,3/8/2026,Ken Dana,Corporate,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,33.64,26-Mar,31.30%,Profitable,Medium,West
US-2026-104885,3/2/2026,3/8/2026,Dorothy Badders,Corporate,Office Supplies,Envelopes,Staple envelope,57.96,7,27.24,26-Mar,47.00%,Profitable,Low,East
US-2026-104885,3/2/2026,3/8/2026,Dorothy Badders,Corporate,Office Supplies,Paper,Easy-staple paper,68.04,6,33.34,26-Mar,49.00%,Profitable,Low,East
US-2026-146024,3/2/2026,3/8/2026,Stewart Carmichael,Corporate,Office Supplies,Supplies,Staple remover,6.98,4,-1.4,26-Mar,-20.00%,Loss,Low,Central
US-2026-163902,3/2/2026,3/8/2026,Maribeth Yedwab,Corporate,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,52.79,26-Mar,11.00%,Profitable,Medium,West
US-2026-163902,3/2/2026,3/8/2026,Maribeth Yedwab,Corporate,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,3,14.76,26-Mar,7.50%,Profitable,Medium,West
US-2026-111815,3/3/2026,3/10/2026,Emily Phan,Consumer,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,1,47.05,26-Mar,26.00%,Profitable,Medium,Central
US-2026-123085,3/3/2026,3/8/2026,Ed Jacobs,Consumer,Furniture,Chairs,Novimex Turbo Task Chair,170.35,3,-17.04,26-Mar,-10.00%,Loss,Medium,West
US-2026-117513,3/3/2026,3/8/2026,Bill Tyler,Corporate,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,-14.99,26-Mar,-3.80%,Loss,Medium,West
US-2026-121804,3/3/2026,3/8/2026,Liz Preis,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,19.66,26-Mar,27.00%,Profitable,Low,South
US-2026-127621,3/3/2026,3/7/2026,Richard Eichhorn,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,9.74,26-Mar,36.30%,Profitable,Low,Central
US-2026-123085,3/3/2026,3/8/2026,Ed Jacobs,Consumer,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,440.76,26-Mar,42.00%,Profitable,High,West
US-2026-111815,3/3/2026,3/10/2026,Emily Phan,Consumer,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,42.99,26-Mar,43.00%,Profitable,Low,Central
US-2026-119816,3/4/2026,3/6/2026,Tonja Turnell,Home Office,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,-77.63,26-Mar,-75.00%,Loss,Medium,Central
US-2026-110478,3/4/2026,3/9/2026,Sung Pak,Corporate,Office Supplies,Art,American Pencil,9.32,4,2.7,26-Mar,29.00%,Profitable,Low,West
US-2026-110478,3/4/2026,3/9/2026,Sung Pak,Corporate,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,7.02,26-Mar,46.00%,Profitable,Low,West
US-2026-119816,3/4/2026,3/6/2026,Tonja Turnell,Home Office,Office Supplies,Labels,Avery 497,2.46,1,0.86,26-Mar,35.00%,Profitable,Low,Central
US-2026-142174,3/4/2026,3/9/2026,Darren Powers,Consumer,Office Supplies,Paper,Xerox 1934,89.57,2,32.47,26-Mar,36.30%,Profitable,Low,Central
US-2026-119816,3/4/2026,3/6/2026,Tonja Turnell,Home Office,Office Supplies,Storage,Crate-A-Files,8.72,1,0.65,26-Mar,7.50%,Profitable,Low,Central
US-2026-161046,3/5/2026,3/5/2026,Claudia Bergmann,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.67,26-Mar,30.00%,Profitable,Medium,South
US-2026-168123,3/5/2026,3/5/2026,Julia Dunbar,Consumer,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,62.7,26-Mar,49.00%,Profitable,Medium,Central
US-2026-168123,3/5/2026,3/5/2026,Julia Dunbar,Consumer,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,9.16,26-Mar,49.00%,Profitable,Low,Central
US-2026-161046,3/5/2026,3/5/2026,Claudia Bergmann,Corporate,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,112.49,26-Mar,48.00%,Profitable,Medium,South
US-2026-161046,3/5/2026,3/5/2026,Claudia Bergmann,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68,4,19.63,26-Mar,46.00%,Profitable,Low,South
US-2026-168123,3/5/2026,3/5/2026,Julia Dunbar,Consumer,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,2.53,26-Mar,32.00%,Profitable,Low,Central
US-2026-147753,3/5/2026,3/5/2026,Pete Kriz,Consumer,Office Supplies,Labels,Avery 515,25.06,2,11.78,26-Mar,47.00%,Profitable,Low,Central
US-2026-168123,3/5/2026,3/5/2026,Julia Dunbar,Consumer,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,57.5,26-Mar,26.00%,Profitable,Medium,Central
US-2026-161046,3/5/2026,3/5/2026,Claudia Bergmann,Corporate,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,3,125.99,26-Mar,42.00%,Profitable,Medium,South
US-2026-168193,3/6/2026,3/11/2026,Roland Murray,Consumer,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,16.55,26-Mar,23.00%,Profitable,Low,East
US-2026-148642,3/6/2026,3/12/2026,Don Weiss,Consumer,Office Supplies,Art,Newell 345,63.49,4,4.76,26-Mar,7.50%,Profitable,Low,Central
US-2026-167640,3/6/2026,3/10/2026,Frank Carlisle,Home Office,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,8.12,26-Mar,34.00%,Profitable,Low,West
US-2026-119039,3/6/2026,3/10/2026,Ben Ferrer,Home Office,Office Supplies,Binders,Economy Binders,14.98,9,5.43,26-Mar,36.30%,Profitable,Low,West
US-2026-148642,3/6/2026,3/12/2026,Don Weiss,Consumer,Office Supplies,Labels,Avery 511,4.93,2,1.72,26-Mar,35.00%,Profitable,Low,Central
US-2026-167640,3/6/2026,3/10/2026,Frank Carlisle,Home Office,Office Supplies,Labels,Avery 49,11.52,4,5.64,26-Mar,49.00%,Profitable,Low,West
US-2026-167640,3/6/2026,3/10/2026,Frank Carlisle,Home Office,Office Supplies,Paper,Xerox 1893,286.93,7,140.6,26-Mar,49.00%,Profitable,Medium,West
US-2026-168193,3/6/2026,3/11/2026,Roland Murray,Consumer,Office Supplies,Paper,Xerox 1883,26.38,1,12.13,26-Mar,46.00%,Profitable,Low,East
US-2026-125101,3/6/2026,3/10/2026,Sally Hughsby,Corporate,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2,16.95,26-Mar,25.00%,Profitable,Low,West
US-2026-167640,3/6/2026,3/10/2026,Frank Carlisle,Home Office,Technology,Phones,Digium D40 VoIP phone,206.38,2,23.22,26-Mar,11.30%,Profitable,Medium,West
US-2026-110884,3/7/2026,3/12/2026,Shahid Hopkins,Consumer,Office Supplies,Binders,3M Organizer Strips,25.92,6,9.07,26-Mar,35.00%,Profitable,Low,East
US-2026-110884,3/7/2026,3/12/2026,Shahid Hopkins,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,42.13,26-Mar,46.00%,Profitable,Low,East
US-2026-136672,3/7/2026,3/12/2026,Michael Granlund,Home Office,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,4.91,26-Mar,10.00%,Profitable,Low,East
US-2026-155698,3/8/2026,3/11/2026,Victoria Brennan,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,168.44,26-Mar,26.00%,Profitable,High,South
US-2026-104080,3/8/2026,3/15/2026,Alan Hwang,Consumer,Office Supplies,Art,Newell 323,3.36,2,0.87,26-Mar,26.00%,Profitable,Low,West
US-2026-104080,3/8/2026,3/15/2026,Alan Hwang,Consumer,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,64.2,26-Mar,37.50%,Profitable,Medium,West
US-2026-155698,3/8/2026,3/11/2026,Victoria Brennan,Corporate,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,9.94,26-Mar,48.00%,Profitable,Low,South
US-2026-147354,3/9/2026,3/13/2026,Karl Braun,Consumer,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,9.64,26-Mar,31.30%,Profitable,Low,West
US-2026-102834,3/9/2026,3/13/2026,Lindsay Williams,Corporate,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,69.99,26-Mar,35.00%,Profitable,Medium,West
US-2026-147354,3/9/2026,3/13/2026,Karl Braun,Consumer,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,60,26-Mar,12.50%,Profitable,Medium,West
US-2026-144638,3/10/2026,3/14/2026,Mick Hernandez,Home Office,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.87,2,11.52,26-Mar,26.30%,Profitable,Low,East
US-2026-144638,3/10/2026,3/14/2026,Mick Hernandez,Home Office,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.7,1,0.5,26-Mar,7.50%,Profitable,Low,East
US-2026-132290,3/10/2026,3/14/2026,Maribeth Dona,Consumer,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.41,4,-173.35,26-Mar,-18.60%,Loss,High,Central
US-2026-155824,3/10/2026,3/15/2026,Karen Seio,Corporate,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78,1,3.66,26-Mar,7.50%,Profitable,Low,South
US-2026-144638,3/10/2026,3/14/2026,Mick Hernandez,Home Office,Office Supplies,Art,Newell 337,5.25,2,0.59,26-Mar,11.30%,Profitable,Low,East
US-2026-155824,3/10/2026,3/15/2026,Karen Seio,Corporate,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09,4,-10.04,26-Mar,-76.70%,Loss,Low,South
US-2026-140494,3/10/2026,3/15/2026,Candace McMahon,Corporate,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4,21.27,26-Mar,19.00%,Profitable,Medium,West
US-2026-144638,3/10/2026,3/14/2026,Mick Hernandez,Home Office,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,-8.38,26-Mar,-23.30%,Loss,Low,East
US-2026-130967,3/10/2026,3/16/2026,Emily Burns,Consumer,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.98,3,-10.8,26-Mar,-20.00%,Loss,Low,East
US-2026-133081,3/11/2026,3/15/2026,Paul Van Hugh,Home Office,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,11.76,26-Mar,44.00%,Profitable,Low,East
US-2026-141558,3/11/2026,3/16/2026,Marc Harrigan,Home Office,Furniture,Tables,KI Adjustable-Height Table,154.76,3,-46.43,26-Mar,-30.00%,Loss,Medium,East
US-2026-141558,3/11/2026,3/16/2026,Marc Harrigan,Home Office,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,-8.61,26-Mar,-70.00%,Loss,Low,East
US-2026-147291,3/11/2026,3/17/2026,Max Jones,Consumer,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,421.08,26-Mar,47.00%,Profitable,High,Central
US-2026-141558,3/11/2026,3/16/2026,Marc Harrigan,Home Office,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,3.25,26-Mar,7.50%,Profitable,Low,East
US-2026-133081,3/11/2026,3/15/2026,Paul Van Hugh,Home Office,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.91,26-Mar,39.00%,Profitable,Low,East
US-2026-141558,3/11/2026,3/16/2026,Marc Harrigan,Home Office,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,-181.27,26-Mar,-23.30%,Loss,High,East
US-2026-152786,3/12/2026,3/17/2026,Guy Armstrong,Consumer,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,18.59,26-Mar,46.00%,Profitable,Low,South
US-2026-116288,3/12/2026,3/17/2026,Bill Stewart,Corporate,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.72,26-Mar,4.00%,Profitable,Medium,West
US-2026-159352,3/12/2026,3/17/2026,Ken Black,Corporate,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7,32.17,26-Mar,46.00%,Profitable,Low,East
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Furniture,Chairs,SAFCO Folding Chair Trolley,89.77,1,-2.56,26-Mar,-2.90%,Loss,Low,Central
US-2026-153843,3/13/2026,3/15/2026,Shahid Collister,Consumer,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,120.94,26-Mar,26.00%,Profitable,Medium,East
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Office Supplies,Art,Col-Erase Pencils with Erasers,19.46,4,2.19,26-Mar,11.30%,Profitable,Low,Central
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,1.86,26-Mar,6.30%,Profitable,Low,Central
US-2026-107713,3/13/2026,3/17/2026,Joy Bell-,Consumer,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,81.92,26-Mar,47.00%,Profitable,Medium,East
US-2026-153843,3/13/2026,3/15/2026,Shahid Collister,Consumer,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,15.44,26-Mar,50.00%,Profitable,Low,East
US-2026-106859,3/13/2026,3/18/2026,Benjamin Farhat,Home Office,Office Supplies,Paper,Xerox 230,45.36,7,21.77,26-Mar,48.00%,Profitable,Low,West
US-2026-106859,3/13/2026,3/18/2026,Benjamin Farhat,Home Office,Office Supplies,Paper,Xerox 1885,288.24,6,138.36,26-Mar,48.00%,Profitable,Medium,West
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Office Supplies,Paper,Xerox 1993,15.55,3,5.64,26-Mar,36.30%,Profitable,Low,Central
US-2026-153843,3/13/2026,3/15/2026,Shahid Collister,Consumer,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,12.48,26-Mar,46.00%,Profitable,Low,East
US-2026-166296,3/13/2026,3/19/2026,Karen Ferguson,Home Office,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,150.98,26-Mar,48.00%,Profitable,Medium,West
US-2026-106859,3/13/2026,3/18/2026,Benjamin Farhat,Home Office,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,25.42,26-Mar,28.00%,Profitable,Low,West
US-2026-105851,3/13/2026,3/20/2026,Sanjit Engle,Consumer,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.5,2,-299.81,26-Mar,-22.50%,Loss,High,West
US-2026-106859,3/13/2026,3/18/2026,Benjamin Farhat,Home Office,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,88.13,26-Mar,41.00%,Profitable,Medium,West
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.98,2,335.99,26-Mar,35.00%,Profitable,High,Central
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.99,2,9,26-Mar,4.30%,Profitable,Medium,Central
US-2026-157966,3/13/2026,3/13/2026,Stephanie Ulpright,Home Office,Technology,Phones,Plantronics MX500i Earset,34.36,1,-7.3,26-Mar,-21.30%,Loss,Low,Central
US-2026-146906,3/13/2026,3/17/2026,Meg Tillman,Consumer,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,74.98,26-Mar,25.00%,Profitable,Medium,East
US-2026-106859,3/13/2026,3/18/2026,Benjamin Farhat,Home Office,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.74,8,49.26,26-Mar,35.00%,Profitable,Medium,West
US-2026-162474,3/13/2026,3/16/2026,Frank Hawley,Corporate,Technology,Phones,PowerGen Dual USB Car Charger,7.99,1,2.6,26-Mar,32.50%,Profitable,Low,Central
CA-2026-139675,3/13/2026,3/18/2026,Nicole Fjeld,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,102.95,26-Mar,11.20%,Profitable,High,West
CA-2026-139675,3/13/2026,3/18/2026,Nicole Fjeld,Home Office,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77,26-Mar,28.00%,Profitable,Medium,West
US-2026-114370,3/14/2026,3/17/2026,Brad Norvell,Corporate,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.62,2,4.96,26-Mar,10.00%,Profitable,Low,Central
US-2026-161172,3/16/2026,3/16/2026,Susan Pistek,Consumer,Furniture,Furnishings,Nu-Dell Oak Frame,51.26,6,7.69,26-Mar,15.00%,Profitable,Low,East
US-2026-129294,3/16/2026,3/21/2026,Ken Dana,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,54.86,26-Mar,39.00%,Profitable,Medium,West
US-2026-129294,3/16/2026,3/21/2026,Ken Dana,Corporate,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,6.89,26-Mar,35.00%,Profitable,Low,West
US-2026-129294,3/16/2026,3/21/2026,Ken Dana,Corporate,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.46,6,22.9,26-Mar,32.50%,Profitable,Low,West
US-2026-161172,3/16/2026,3/16/2026,Susan Pistek,Consumer,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.19,3,-3.46,26-Mar,-66.70%,Loss,Low,East
US-2026-101539,3/16/2026,3/18/2026,Valerie Mitchum,Home Office,Office Supplies,Paper,Xerox 214,6.48,1,3.11,26-Mar,48.00%,Profitable,Low,West
US-2026-161172,3/16/2026,3/16/2026,Susan Pistek,Consumer,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.22,2,3.39,26-Mar,6.30%,Profitable,Low,East
US-2026-129294,3/16/2026,3/21/2026,Ken Dana,Corporate,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,80.63,26-Mar,26.00%,Profitable,Medium,West
US-2026-101539,3/16/2026,3/18/2026,Valerie Mitchum,Home Office,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,1.86,26-Mar,4.00%,Profitable,Low,West
US-2026-161172,3/16/2026,3/16/2026,Susan Pistek,Consumer,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.98,2,44,26-Mar,27.50%,Profitable,Medium,East
US-2026-152135,3/16/2026,3/18/2026,Matthew Grinstein,Home Office,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,-81.66,26-Mar,-18.30%,Loss,Medium,East
US-2026-101539,3/16/2026,3/18/2026,Valerie Mitchum,Home Office,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.98,3,49.5,26-Mar,7.50%,Profitable,High,West
US-2026-161172,3/16/2026,3/16/2026,Susan Pistek,Consumer,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.38,2,-7.4,26-Mar,-16.70%,Loss,Low,East
CA-2026-130494,3/16/2026,3/21/2026,Harry Olson,Consumer,Furniture,Chairs,Harbour Creations Steel Folding Chair,140.67,3,54.86,26-Mar,39.00%,Profitable,Medium,East
CA-2026-130494,3/16/2026,3/21/2026,Harry Olson,Consumer,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",19.68,5,6.89,26-Mar,35.00%,Profitable,Low,East
CA-2026-130494,3/16/2026,3/21/2026,Harry Olson,Consumer,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,70.46,6,22.9,26-Mar,32.50%,Profitable,Low,East
CA-2026-130494,3/16/2026,3/21/2026,Harry Olson,Consumer,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,310.12,2,80.63,26-Mar,26.00%,Profitable,Medium,East
US-2026-140949,3/17/2026,3/22/2026,Denny Blanton,Consumer,Office Supplies,Art,Lumber Crayons,59.1,6,22.46,26-Mar,38.00%,Profitable,Low,East
US-2026-129567,3/17/2026,3/21/2026,Clay Ludtke,Consumer,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.46,2,5.89,26-Mar,33.80%,Profitable,Low,West
US-2026-140949,3/17/2026,3/22/2026,Denny Blanton,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,3.09,26-Mar,33.80%,Profitable,Low,East
US-2026-142867,3/17/2026,3/21/2026,Philisse Overcash,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.78,6,-22.04,26-Mar,-160.00%,Loss,Low,Central
US-2026-140949,3/17/2026,3/22/2026,Denny Blanton,Consumer,Office Supplies,Labels,Avery 496,18.75,5,9,26-Mar,48.00%,Profitable,Low,East
